ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15
3.057859546428714,2.88100478401531,-0.9278577911365196,-1.1399614319947,-1.6697627564980113,-2.029575983220018,-2.268535912417076,-2.703119487355276,2.5826863538874374,1.9672806103039542,1.5857992418539892,1.3613356046580298,0.9749712746919055,0.5861654639677012,0.046140438789930904,-0.5030401392306386
3.09829657148441,2.784413701523779,-0.6925600830765811,-1.2219036299377524,-1.5301405756453241,-1.9114693515479089,-2.3736721775618865,-2.594015815978586,2.4517619482354096,2.102172422187862,1.5478036975563727,1.4196259577571846,0.9505564671111078,0.36887367649860126,-0.005130657129744365,-0.3121468624582761
3.09936471931607,2.8095914718414767,-0.9069526121454614,-1.2116799292632934,-1.6488575775069532,-2.1226574371218097,-2.5261121323944926,-2.6877076400698976,2.3943871504205347,2.0490702156996266,1.8250643561458073,1.4293918807895036,0.9319401763307494,0.403817369848618,0.028287110746472555,-0.3483112961873328
3.0917350919470707,2.761677411964161,-0.824705229107649,-1.2751584289733675,-1.7433123643351645,-1.9650293356782842,-2.260906285048077,-2.756832064033031,2.404153073452854,2.0997309414297822,1.6263888594570655,1.4098600347248655,0.7205994982094689,0.5086484498986683,0.027371555462192637,-0.357466849030132
3.2281528293047783,2.678972251284209,-0.9039007611978618,-1.2664606537727083,-1.5675257497534207,-2.129676694301289,-2.345289963749209,-2.7777372430240894,2.3765338223770764,1.9393561741334167,1.6805592137769605,1.3224245050761334,0.8918083363698132,0.5791462067882218,-0.06082693692343924,-0.28361205609821877
3.0714402831455327,2.8695603429618113,-0.8193644899493495,-1.2896547209744662,-1.6245953624735354,-1.9593834114252244,-2.4914736241392355,-2.8921816535590787,2.596572275699016,2.1844198052256742,1.7228273494012167,1.4078763316089256,0.882500190979634,0.3266055408743451,-0.03580175915312156,-0.5320327232328359
3.282475776172053,2.7487070454368623,-0.7748074661143936,-1.3615258107904396,-1.7800871682537411,-2.1115181811630706,-2.368484030950967,-2.77087057839199,2.4267367704650917,2.019772446602669,1.5827473909063896,1.3241030230973134,0.9786334958290251,0.5150573368886278,0.14456263185002186,-0.4317794196041851
3.1060787914007895,2.6775989183577886,-0.715754150278339,-1.3737332145808385,-1.6737301627298908,-2.11960558617421,-2.3153818244627318,-2.77468539207649,2.5938256098461765,1.936304323185817,1.6721666236710613,1.3833089314807478,0.7024409850712505,0.29913888234594765,-0.0492299033225603,-0.29780316300455745
3.2603498568019553,2.7995203637143975,-0.7415422907855567,-1.35633766417952,-1.7323257009238056,-2.1571433528296864,-2.2535818427738374,-2.718226149545895,2.3771441925665964,1.968501350682994,1.6717088460289213,1.3900230035654673,0.8005579930365815,0.5614454712921435,-0.030155834900062073,-0.4938845863878394
3.123169156707348,2.7780048145338196,-0.9182444606515803,-1.1388932841630401,-1.781613093727541,-2.0987004071831517,-2.398697355332204,-2.7316542937153336,2.4954034167860857,2.032132442940448,1.6190644171828261,1.2777148886937977,0.7309757914313079,0.349647015528723,-0.007572137887824154,-0.49495273421949926
3.0194062244889572,2.7342107534357636,-0.791134868684052,-1.214121410021373,-1.759944951999583,-2.083593744992533,-2.474230666285297,-2.6236187701703035,2.294439031886644,1.9611769084087547,1.7963769572383699,1.1475534457786696,0.9505564671111078,0.5150573368886278,0.10000560801506596,-0.3492268514716127
3.2096891310717997,2.6843129904425083,-0.6969852669506007,-1.1997777105676544,-1.5293776129084242,-2.1777433467259844,-2.422806977818242,-2.7435565124109726,2.33502864948972,2.1456612981911576,1.7174866102429172,1.3044185844852951,0.7030513552607704,0.4485269862309539,-0.04678842256448054,-0.3415972241026134
3.1764239557429628,2.8774951554255703,-0.976687406298115,-1.301099162027965,-1.5894990765761385,-2.0361374627573574,-2.519855837951913,-2.7443194751478726,2.479686384405947,2.069517617048545,1.5154540775118157,1.3959741129132868,0.9056942581813918,0.5194825207626473,-0.12110099313853373,-0.35517796081943215
3.012234374762098,2.9324284724823655,-0.8877259511755833,-1.3737332145808385,-1.6889894174678894,-2.0660456020438347,-2.2850159075341145,-2.7443194751478726,2.380806413703716,2.1474924087597174,1.5304081471550544,1.3488230157728711,0.7378424560634073,0.3124144339680064,-0.14276913486649173,-0.43452608545702487
3.0073514132459387,2.7758685188705,-0.8167704166438897,-1.1863495663982158,-1.5383805732038434,-2.1882722324952035,-2.3953403192898444,-2.6904543059227373,2.5678848767915787,1.9628554264299345,1.5967859052653484,1.1065060505334534,0.827414281375459,0.4651595738953724,0.010128597608254214,-0.44734385943694366
